WikipediaID,WikidataID,PrequelID,SequelID
26024203,,,
20034769,,,
329338,,,
3562033,,,
14277146,,,
34334094,,,
22599583,,,
9362663,,,
4750168,,,
19096277,,,
22912344,,,
23839529,,,
19951068,,,
26273128,,,
18520248,,,
14191753,,,
26927011,,,
27987042,,,
26284769,,,
23006985,,,
8935044,,,
21432813,,,
5102247,,,
25982831,,,
5875250,,,
77593,,,
12937434,,,
9857969,,,
1413265,,,
14746698,,,
12161221,,,
12415647,,,
15931765,,,
26939387,,,
7601868,,,
6241297,,,
19486498,,,
24711797,,,
27831232,,,
13023499,,,
8592074,,,
29416772,,,
32726051,,,
14224022,,,
19637784,,,
20297206,,,
1716822,,,
23977026,,,
13266363,,,
15810661,,,
21189514,,,
32656348,,,
27818012,,,
13584609,,,
28699696,,,
24191738,,,
3824690,,,
8934687,,,
24633119,,,
2931530,,,
21104765,,,
14144967,,,
8770943,,,
33545449,,,
11256435,,,
2107054,,,
3057909,,,
13882169,,,
34496683,,,
21962026,,,
204839,,,
32151409,,,
2931524,,,
28967923,,,
32855042,,,
27432752,,,
35524432,,,
17116556,,,
6673788,,,
22964594,,,
3507235,,,
18122248,,,
29365217,,,
14288399,,,
80916,,,
706878,,,
5927723,,,
26362462,,,
30757347,,,
34420187,,,
5842075,,,
21998081,,,
9391313,,,
73585,,,
13405420,,,
15247877,,,
34543328,,,
32473472,,,
23245328,,,
23968034,,,
11399740,,,
1623051,,,
21371379,,,
5192298,,,
1580932,,,
24390203,,,
33746439,,,
21393885,,,
29302138,,,
31026715,,,
19742300,,,
7903679,,,
33268309,,,
11140719,,,
4986369,,,
25919393,,,
11294868,,,
23315198,,,
9186114,,,
13056156,,,
31159267,,,
8860418,,,
24776171,,,
31980988,,,
26481708,,,
14567671,,,
4430264,,,
24987301,,,
23700062,,,
76395,,,
34150389,,,
15886132,,,
30475824,,,
31213331,,,
25992458,,,
20581312,,,
9260315,,,
11722245,,,
34052959,,,
31322583,,,
28373963,,,
3044228,,,
23276577,,,
2897872,,,
15839614,,,
739821,,,
13882867,,,
5353326,,,
2569794,,,
24859695,,,
4901623,,,
19400316,,,
31025870,,,
1412856,,,
7208007,,,
24510690,,,
32926490,,,
2330126,,,
33952827,,,
3763775,,,
20903263,,,
15290813,,,
24017608,,,
18405871,,,
9994323,,,
5101743,,,
8841918,,,
26762451,,,
13893870,,,
8417189,,,
13126648,,,
30828989,,,
15041365,,,
6430372,,,
34034260,,,
14908305,,,
15807559,,,
31259122,,,
73405,,,
286852,,,
29288229,,,
6789650,,,
20667117,,,
1640736,,,
24388866,,,
24531111,,,
32967253,,,
20278649,,,
23214089,,,
20478345,,,
12160078,,,
2866253,,,
23532942,,,
5215972,,,
25342247,,,
1494502,,,
25301290,,,
31275148,,,
89818,,,
12574743,,,
15442575,,,
8605430,,,
4707517,,,
2177019,,,
25175907,,,
6034754,,,
31155504,,,
7973479,,,
2371977,,,
26688399,,,
32819717,,,
7758165,,,
13678663,,,
28377614,,,
33612606,,,
26922,,,
1560565,,,
5491467,,,
9379337,,,
11177720,,,
4541145,,,
31462588,,,
28212637,,,
30334449,,,
3332816,,,
27585434,,,
6310226,,,
8323362,,,
35131222,,,
19499364,,,
13006573,,,
13527119,,,
16776003,,,
31206824,,,
3746837,,,
3594430,,,
25742891,,,
16714097,,,
165751,,,
12809766,,,
36258919,,,
31304691,,,
22885415,,,
13914001,,,
17397181,,,
11825592,,,
23242671,,,
27380172,,,
35566533,,,
3824703,,,
3448715,,,
31133228,,,
19587474,,,
29008008,,,
13930275,,,
30355104,,,
30172991,,,
20581403,,,
17664152,,,
32456593,,,
3657604,,,
27104794,,,
73439,,,
19591830,,,
28158812,,,
2450828,,,
26177659,,,
30270343,,,
15440115,,,
12742325,,,
28113610,,,
32624848,,,
24778221,,,
145640,,,
10554986,,,
15086146,,,
1463335,,,
12122757,,,
22053066,,,
35461495,,,
17289439,,,
4539387,,,
34746224,,,
12170539,,,
31586197,,,
594105,,,
34155555,,,
28689608,,,
5083422,,,
2439396,,,
33100038,,,
3227350,,,
9992994,,,
16823471,,,
28226679,,,
8526754,,,
1839694,,,
19995077,,,
8665406,,,
8064530,,,
9461803,,,
1684625,,,
13261540,,,
28462394,,,
36182585,,,
595909,,,
4664724,,,
31301713,,,
28069565,,,
9374132,,,
3383318,,,
26334071,,,
4043272,,,
25084664,,,
8436645,,,
23687657,,,
29749515,,,
6964613,,,
17144117,,,
20600086,,,
20017674,,,
28374722,,,
1475531,,,
26166877,,,
28149630,,,
8288167,,,
29823202,,,
17342560,,,
33036931,,,
34870920,,,
23389321,,,
32943728,,,
8867930,,,
32880046,,,
3476178,,,
31844786,,,
28379511,,,
10932698,,,
3018980,,,
1795303,,,
11022379,,,
8514531,,,
1446134,,,
33340379,,,
9252321,,,
29823514,,,
5226194,,,
18418904,,,
32884037,,,
27195082,,,
31232694,,,
28999287,,,
3213541,,,
13351559,,,
5451260,,,
33828691,,,
11584493,,,
33771724,,,
19882636,,,
28714894,,,
33045721,,,
9970689,,,
28323361,,,
11242206,,,
16993249,,,
28692590,,,
14615011,,,
26164871,,,
461563,,,
19379236,,,
2217387,,,
35445367,,,
31538401,,,
12468201,,,
818234,,,
11069184,,,
9451117,,,
5710515,,,
1275719,,,
12078778,,,
242301,,,
30035318,,,
473260,,,
27667948,,,
2981371,,,
7287661,,,
14290680,,,
31078978,,,
1958642,,,
29164756,,,
24666735,,,
1672187,,,
22645755,,,
4042051,,,
6935978,,,
31631257,,,
28423903,,,
29667058,,,
18890732,,,
25939761,,,
3748765,,,
23969059,,,
5083430,,,
31025099,,,
7875638,,,
21820843,,,
20957407,,,
8074685,,,
35944775,,,
4179770,,,
2817162,,,
27947072,,,
29084714,,,
31496522,,,
15397748,,,
32138141,,,
19816216,,,
21634663,,,
8407902,,,
34263327,,,
11141949,,,
4731173,,,
17176612,,,
1682871,,,
14503791,,,
10134112,,,
10931554,,,
654742,,,
29823674,,,
34037650,,,
27669486,,,
2175294,,,
2478900,,,
15395273,,,
18357447,,,
33032039,,,
28373969,,,
18848181,,,
30467227,,,
35772169,,,
23091877,,,
1277078,,,
26296521,,,
1075838,,,
9070743,,,
464724,,,
28467476,,,
34812642,,,
1271405,,,
5977810,,,
8100967,,,
26009166,,,
9662019,,,
33159887,,,
10369841,,,
33215393,,,
31012070,,,
4679340,,,
35870569,,,
3732547,,,
30963078,,,
24755786,,,
8948641,,,
26610335,,,
8447914,,,
15499614,,,
30516248,,,
10599304,,,
16770876,,,
3931502,,,
11141955,,,
28807403,,,
28947153,,,
36392801,,,
28113191,,,
29602277,,,
22320781,,,
18715918,,,
31365340,,,
18778120,,,
22349277,,,
3398681,,,
25407548,,,
28195052,,,
26185857,,,
6301488,,,
23691158,,,
29823845,,,
31835868,,,
876516,,,
10134094,,,
4090453,,,
2443420,,,
20903252,,,
3242749,,,
1270345,,,
7017644,,,
323412,,,
31505989,,,
15560266,,,
28479046,,,
1329088,,,
7422533,,,
25474608,,,
2396115,,,
20929510,,,
37154557,,,
20518759,,,
35284698,,,
666935,,,
28479151,,,
31213672,,,
13368316,,,
16773376,,,
11218181,,,
33075262,,,
23302105,,,
2583838,,,
31174502,,,
31156247,,,
2774060,,,
18755554,,,
35771658,,,
21917672,,,
18586624,,,
6557119,,,
27729864,,,
25953432,,,
7518689,,,
2895680,,,
25033662,,,
25817040,,,
17822517,,,
32493537,,,
24320501,,,
31155585,,,
4983372,,,
31025809,,,
4348164,,,
31169100,,,
5080214,,,
2982322,,,
31156780,,,
13040208,,,
6057501,,,
28090203,,,
31470403,,,
8921890,,,
24498032,,,
27736078,,,
20599957,,,
14547382,,,
20903239,,,
13979345,,,
1797645,,,
5993925,,,
25473369,,,
19273689,,,
8636654,,,
5616989,,,
19766469,,,
23687902,,,
261023,,,
9917044,,,
8703647,,,
28149579,,,
11335093,,,
1124348,,,
16262738,,,
2383581,,,
23021288,,,
7130048,,,
1411271,,,
9990717,,,
33270,,,
28824266,,,
4908122,,,
61507,,,
30606122,,,
22858029,,,
2638634,,,
31279604,,,
1188399,,,
3371654,,,
35743568,,,
18627782,,,
35985667,,,
11053868,,,
9051332,,,
20528646,,,
22721269,,,
12130717,,,
6060885,,,
21311981,,,
28807198,,,
30756568,,,
193862,,,
25273293,,,
28492508,,,
26850855,,,
34565371,,,
23399489,,,
8335457,,,
9693677,,,
33857903,,,
29760749,,,
13238985,,,
8279517,,,
22723795,,,
24409555,,,
21956736,,,
23497936,,,
1744708,,,
11000268,,,
13180264,,,
33010334,,,
22643550,,,
14006186,,,
16174644,,,
14438945,,,
34154806,,,
2484540,,,
973077,,,
4848522,,,
28547931,,,
32462123,,,
5936939,,,
32883936,,,
35429727,,,
21076018,,,
7580904,,,
1412793,,,
8029508,,,
10036055,,,
33526480,,,
24199720,,,
7602265,,,
73413,,,
14481268,,,
14746919,,,
19712210,,,
13504344,,,
6335418,,,
18107156,,,
8681526,,,
23848441,,,
5646957,,,
8757507,,,
22607311,,,
2572301,,,
12037272,,,
21378709,,,
27458682,,,
34572763,,,
32260777,,,
28396854,,,
28458316,,,
9914558,,,
336808,,,
26449607,,,
22670597,,,
18577542,,,
33399505,,,
13409931,,,
27300123,,,
11572711,,,
2941342,,,
2855049,,,
42106,,,
34468520,,,
3553915,,,
844413,,,
25581965,,,
8573342,,,
30036422,,,
24586274,,,
36259009,,,
31156498,,,
9691071,,,
3129069,,,
27001976,,,
640370,,,
18986081,,,
27299625,,,
34155551,,,
3943529,,,
17467039,,,
28492662,,,
3791874,,,
20072961,,,
26823651,,,
20872712,,,
33228938,,,
12714295,,,
17349517,,,
5537826,,,
21212040,,,
1690244,,,
23081315,,,
3744992,,,
2554598,,,
19134853,,,
23666625,,,
13756540,,,
27617747,,,
4561337,,,
33749581,,,
14471709,,,
6465157,,,
2411357,,,
23666206,,,
3869757,,,
2184621,,,
12624367,,,
18597562,,,
14459667,,,
33612129,,,
28360385,,,
14576560,,,
9506553,,,
16740442,,,
32070748,,,
650219,,,
675935,,,
8896753,,,
1705347,,,
30050474,,,
5858177,,,
8718670,,,
3212555,,,
29784222,,,
7510686,,,
6671315,,,
9998001,,,
3267547,,,
17920,,,
23348173,,,
11589595,,,
19113586,,,
26195831,,,
2734463,,,
6469852,,,
12643186,,,
4934370,,,
4107291,,,
19836341,,,
35213773,,,
15968423,,,
30175355,,,
11688440,,,
31138323,,,
16975028,,,
7148117,,,
26723623,,,
29182673,,,
28067247,,,
20121149,,,
36355595,,,
695249,,,
3223514,,,
25221701,,,
7429667,,,
31192761,,,
30560727,,,
33739801,,,
10779345,,,
79729,,,
8600276,,,
11446718,,,
20903035,,,
16001951,,,
9082223,,,
1193571,,,
14053173,,,
33527644,,,
22643234,,,
33477602,,,
14850917,,,
7319564,,,
20113608,,,
31453472,,,
24333629,,,
3509709,,,
12894045,,,
20903439,,,
1688077,,,
7165631,,,
21286917,,,
28492723,,,
4901314,,,
2636543,,,
5265329,,,
18677013,,,
1683236,,,
28970493,,,
29067556,,,
61182,,,
22521319,,,
23699979,,,
9997988,,,
2049839,,,
18943,,,
5898233,,,
29823135,,,
11783565,,,
18648379,,,
23562827,,,
15240287,,,
22643680,,,
30669790,,,
27375211,,,
18978310,,,
31889463,,,
27360673,,,
7128210,,,
695266,,,
9609238,,,
11822123,,,
17734599,,,
19031404,,,
2805992,,,
11320437,,,
31457384,,,
17790039,,,
25840400,,,
23691195,,,
9996498,,,
5130016,,,
31245516,,,
25939183,,,
2661958,,,
2034659,,,
11235620,,,
25818173,,,
24173000,,,
18189415,,,
29077218,,,
13399075,,,
27947113,,,
19278838,,,
19644541,,,
6023383,,,
17855763,,,
6226392,,,
34041207,,,
36133593,,,
29066363,,,
31211350,,,
24659118,,,
18089114,,,
26461149,,,
34031623,,,
10662273,,,
11906988,,,
9095434,,,
2892393,,,
19828448,,,
20033895,,,
35990410,,,
27812724,,,
24055975,,,
24849670,,,
21113228,,,
30379479,,,
3227819,,,
30676896,,,
31721239,,,
26112364,,,
20903044,,,
8714167,,,
19061189,,,
21358927,,,
18555958,,,
35229702,,,
4783723,,,
936651,,,
8356812,,,
2051753,,,
9749808,,,
14615341,,,
7424613,,,
4127235,,,
25358282,,,
22225168,,,
25818705,,,
27404962,,,
35677133,,,
19042649,,,
8086830,,,
2425302,,,
3894411,,,
22545502,,,
374885,,,
27386187,,,
15668932,,,
27433097,,,
67371,,,
22293320,,,
31149458,,,
9083044,,,
33616737,,,
17177246,,,
8774064,,,
9547448,,,
14683918,,,
26832362,,,
25159756,,,
6058319,,,
3985680,,,
29249011,,,
9838253,,,
16039861,,,
28330299,,,
1724696,,,
19929001,,,
29866426,,,
23862301,,,
35030671,,,
2293029,,,
23283158,,,
31066828,,,
26011442,,,
4681533,,,
18921786,,,
31026292,,,
9919792,,,
25336781,,,
11350697,,,
733213,,,
7795786,,,
7482617,,,
17179596,,,
6584492,,,
29616495,,,
15999185,,,
22558849,,,
12192712,,,
24863847,,,
1188824,,,
18973109,,,
10155744,,,
14756406,,,
29487248,,,
33393924,,,
6529514,,,
22643668,,,
31476952,,,
68047,,,
24274281,,,
18545216,,,
14090753,,,
9550033,,,
1646358,,,
23984088,,,
18970901,,,
15982164,,,
1767215,,,
35708730,,,
28810603,,,
27390764,,,
9756837,,,
20581334,,,
8132207,,,
17704952,,,
9919803,,,
35324777,,,
32456558,,,
13179124,,,
2490812,,,
11691760,,,
28635851,,,
22946438,,,
19201940,,,
3596717,,,
31719572,,,
14290537,,,
31029555,,,
33430859,,,
7220705,,,
18662483,,,
25304210,,,
8103581,,,
32853694,,,
29487031,,,
28492610,,,
7220710,,,
34206301,,,
7210029,,,
5354764,,,
7406383,,,
31544806,,,
22641486,,,
14527679,,,
26847775,,,
27423486,,,
29432416,,,
13579154,,,
4467106,,,
2747106,,,
33151195,,,
19204706,,,
33174502,,,
3296570,,,
19922240,,,
8562686,,,
12697749,,,
24451850,,,
31573907,,,
9916381,,,
18593500,,,
19031242,,,
17933239,,,
3503363,,,
17110853,,,
28731801,,,
31888322,,,
61058,,,
11473237,,,
34853809,,,
4022822,,,
24510161,,,
33842909,,,
15134288,,,
34625335,,,
4026106,,,
26639555,,,
1324852,,,
15065390,,,
18487088,,,
32305935,,,
33468851,,,
21532286,,,
26783359,,,
7965250,,,
13429005,,,
12755223,,,
7276177,,,
11623987,,,
27301184,,,
28990739,,,
31322580,,,
9916388,,,
20928943,,,
18353464,,,
448735,,,
26774705,,,
10031029,,,
5068537,,,
5216472,,,
15790476,,,
27759948,,,
20530112,,,
8703251,,,
13907120,,,
31509403,,,
29871604,,,
1609729,,,
26367955,,,
5408438,,,
2243626,,,
34157211,,,
24542564,,,
61057,,,
11435518,,,
30312198,,,
12417065,,,
7369072,,,
12145108,,,
21462091,,,
2033359,,,
9857733,,,
28408537,,,
13473149,,,
11200540,,,
15242021,,,
1552789,,,
28330264,,,
9857712,,,
28330241,,,
1744691,,,
811907,,,
249838,,,
18769534,,,
20692092,,,
11505486,,,
11996246,,,
6020371,,,
9836112,,,
3163760,,,
8750050,,,
33417407,,,
29488855,,,
31976092,,,
1987419,,,
32693703,,,
27697789,,,
34042575,,,
18070567,,,
12366040,,,
930381,,,
13287196,,,
5581819,,,
30489874,,,
31695329,,,
6809136,,,
9857707,,,
31156465,,,
6727137,,,
21081513,,,
34425232,,,
30255274,,,
19042389,,,
28006014,,,
24569945,,,
10526261,,,
18365509,,,
24707442,,,
21165988,,,
15335778,,,
23951493,,,
26628860,,,
12384184,,,
15876371,,,
33196041,,,
28103641,,,
22643372,,,
7660385,,,
23468947,,,
15785885,,,
12144099,,,
21732835,,,
24017181,,,
4067815,,,
17043935,,,
9058851,,,
23962337,,,
930379,,,
23470870,,,
6895434,,,
11272068,,,
11143170,,,
26601056,,,
13161231,,,
31724000,,,
27449740,,,
34337134,,,
10262495,,,
23968122,,,
11872722,,,
6102235,,,
31155391,,,
18684054,,,
32470105,,,
10581336,,,
34164437,,,
21151657,,,
23809781,,,
33335791,,,
25687289,,,
31156949,,,
31868328,,,
28290391,,,
15129147,,,
8316170,,,
11308555,,,
18247508,,,
22524187,,,
21381653,,,
35594229,,,
4724962,,,
20498584,,,
5669049,,,
33979710,,,
5084872,,,
19085731,,,
31337264,,,
34890118,,,
20220801,,,
35295748,,,
20997468,,,
4652449,,,
8028001,,,
19521839,,,
23719998,,,
24594251,,,
22534061,,,
1591891,,,
36304168,,,
3645815,,,
7287551,,,
19741056,,,
26503999,,,
34460950,,,
31026782,,,
21640310,,,
33762271,,,
15278518,,,
11771485,,,
23270598,,,
2285959,,,
22578108,,,
8014002,,,
826482,,,
16648109,,,
25072141,,,
28745449,,,
13769155,,,
4728208,,,
29999955,,,
1370704,,,
6145345,,,
21544734,,,
25562234,,,
1996350,,,
9006010,,,
5979095,,,
8758707,,,
4056040,,,
20985188,,,
4146919,,,
24892849,,,
31969018,,,
13576050,,,
12447558,,,
12186942,,,
32806534,,,
31508246,,,
10251251,,,
28050958,,,
25108773,,,
24605417,,,
21320194,,,
22606928,,,
9220529,,,
33215518,,,
34368040,,,
13028513,,,
16815471,,,
6795090,,,
30339081,,,
8338037,,,
27316627,,,
29644931,,,
29690988,,,
2077360,,,
23523165,,,
5131683,,,
2771896,,,
3683731,,,
4462341,,,
19375396,,,
25269403,,,
17563483,,,
24519830,,,
11757037,,,
14837236,,,
17613216,,,
25160738,,,
17407901,,,
5886750,,,
9178214,,,
3096492,,,
7272213,,,
17126419,,,
4564419,,,
33215352,,,
28062869,,,
18678217,,,
30033172,,,
31025191,,,
29753689,,,
171545,,,
32479997,,,
844342,,,
17046096,,,
369790,,,
21144543,,,
8088101,,,
8904818,,,
13391863,,,
6455349,,,
25804832,,,
1545331,,,
24172982,,,
23510042,,,
24292307,,,
4069518,,,
14739673,,,
15085357,,,
10499695,,,
36072907,,,
3304866,,,
34944574,,,
19496384,,,
3211294,,,
18471278,,,
33348296,,,
8280622,,,
24051154,,,
8382241,,,
31910205,,,
15132975,,,
28090138,,,
19860382,,,
19940419,,,
19462641,,,
27685410,,,
11141722,,,
8323633,,,
4563943,,,
22938165,,,
3880325,,,
8973880,,,
1128175,,,
3101492,,,
14423546,,,
8908078,,,
13081980,,,
20163110,,,
17605731,,,
16167745,,,
15492185,,,
28066419,,,
30247038,,,
187603,,,
24161015,,,
19437810,,,
2709182,,,
28759429,,,
5210039,,,
31531004,,,
33041462,,,
5626726,,,
19846568,,,
15895721,,,
26000105,,,
2699519,,,
17856539,,,
24925245,,,
76018,,,
7275244,,,
34244063,,,
8252842,,,
36464711,,,
1876167,,,
32250211,,,
15885057,,,
6714601,,,
31556118,,,
11141696,,,
19364767,,,
5828241,,,
33276432,,,
13665732,,,
23691060,,,
35502075,,,
6780205,,,
3610610,,,
23835483,,,
33592211,,,
12544603,,,
14830399,,,
23159903,,,
7174075,,,
31551062,,,
17618007,,,
23691104,,,
31316979,,,
7775742,,,
20361883,,,
21652487,,,
23641804,,,
27496636,,,
3687356,,,
32819367,,,
33400112,,,
32961763,,,
31149412,,,
30275,,,
2950304,,,
28808430,,,
18112571,,,
26901808,,,
16168067,,,
3756071,,,
19524470,,,
18092236,,,
25039556,,,
21969263,,,
7361525,,,
31148913,,,
13522687,,,
17379391,,,
18382889,,,
12867527,,,
23290339,,,
1492011,,,
23688078,,,
29042331,,,
9911916,,,
22768591,,,
25837169,,,
19105240,,,
12752698,,,
20838015,,,
9575832,,,
3736525,,,
4912101,,,
25884020,,,
4556471,,,
33779377,,,
21905305,,,
17631558,,,
31029313,,,
29248702,,,
23666922,,,
9919843,,,
35613078,,,
15314649,,,
225473,,,
19984296,,,
4303080,,,
31844424,,,
3312692,,,
23925571,,,
18891796,,,
19486532,,,
17338471,,,
8469048,,,
15910970,,,
24346395,,,
17203681,,,
1755319,,,
1139962,,,
42361,,,
9590685,,,
26258039,,,
25707854,,,
4633307,,,
7237849,,,
9911953,,,
8339172,,,
5864288,,,
18288085,,,
31738570,,,
3790416,,,
32574659,,,
32868522,,,
12933046,,,
24417113,,,
12752724,,,
24816702,,,
5444283,,,
14560903,,,
9911922,,,
19267667,,,
14592258,,,
34010502,,,
10365631,,,
4912095,,,
22194388,,,
26355750,,,
35738632,,,
997918,,,
9074530,,,
15695777,,,
24414639,,,
6999509,,,
2477301,,,
2560398,,,
33583658,,,
31158072,,,
5744162,,,
23877952,,,
10631093,,,
14145125,,,
13154738,,,
11624498,,,
2154927,,,
35905779,,,
18689848,,,
17667318,,,
29090097,,,
5316019,,,
35570671,,,
33526115,,,
17735988,,,
35807508,,,
32301635,,,
10640901,,,
894179,,,
24810964,,,
30554604,,,
985304,,,
9519673,,,
31686339,,,
969971,,,
4562945,,,
27381786,,,
2560401,,,
26628347,,,
9598712,,,
924101,,,
2931101,,,
29399698,,,
33628861,,,
3818512,,,
32073836,,,
61499,,,
29163384,,,
2384827,,,
4084608,,,
23420233,,,
32882952,,,
29596128,,,
31379377,,,
2003300,,,
11026652,,,
9324608,,,
14004382,,,
23687786,,,
3208449,,,
33770950,,,
10614861,,,
28463275,,,
32570744,,,
33393696,,,
20149897,,,
11532350,,,
8920531,,,
29229155,,,
30862745,,,
29154165,,,
7489581,,,
1830472,,,
17623415,,,
31121520,,,
3105539,,,
18608517,,,
1114328,,,
14290038,,,
33281927,,,
27946736,,,
2174599,,,
12302621,,,
23633030,,,
5740381,,,
34704683,,,
20904519,,,
22344428,,,
7887331,,,
9353011,,,
27117697,,,
957322,,,
27126396,,,
13954318,,,
21680978,,,
193847,,,
12224039,,,
3479663,,,
33537160,,,
15757122,,,
3861698,,,
7267540,,,
6559383,,,
31025147,,,
13408805,,,
12466044,,,
144765,,,
26859059,,,
33177887,,,
18786203,,,
4611613,,,
9998384,,,
20581068,,,
28484015,,,
18137051,,,
3454713,,,
1389371,,,
6882568,,,
1348590,,,
20903442,,,
14355683,,,
13128551,,,
4655863,,,
6417143,,,
2906058,,,
31156860,,,
28900702,,,
31061078,,,
14398500,,,
34772248,,,
18906597,,,
32227193,,,
4662560,,,
6101211,,,
21330698,,,
27674928,,,
23703323,,,
5776001,,,
14358810,,,
1808380,,,
1664304,,,
12036988,,,
23204836,,,
25635818,,,
13061224,,,
4406418,,,
18838290,,,
14290003,,,
22644807,,,
33527050,,,
23394871,,,
19818759,,,
35896873,,,
3901356,,,
4989705,,,
8429675,,,
26743188,,,
6197489,,,
967999,,,
28352470,,,
25239147,,,
14126900,,,
29002461,,,
16908274,,,
31915866,,,
10131328,,,
28683841,,,
14015242,,,
23155207,,,
26092192,,,
23687991,,,
5552511,,,
8538374,,,
26775302,,,
10791854,,,
19094684,,,
1583755,,,
6440344,,,
3824988,,,
24894724,,,
31880533,,,
9993379,,,
23733317,,,
30947468,,,
18560419,,,
20568900,,,
15398677,,,
9424543,,,
19312255,,,
34353992,,,
20579738,,,
210155,,,
14852498,,,
3038054,,,
18970935,,,
1519082,,,
6803954,,,
7870244,,,
31156837,,,
31804091,,,
19281624,,,
35013997,,,
30009549,,,
18298628,,,
31996794,,,
18760018,,,
23693032,,,
9993377,,,
28493091,,,
10791857,,,
22644532,,,
24479263,,,
16483853,,,
2153635,,,
6141619,,,
26671984,,,
24172808,,,
21487707,,,
16051516,,,
9691676,,,
20358430,,,
5566192,,,
18602586,,,
2312141,,,
34339438,,,
26679119,,,
7284999,,,
28856007,,,
19295965,,,
34960472,,,
29815468,,,
19200371,,,
26017308,,,
20591773,,,
4515631,,,
31309876,,,
20590079,,,
22368938,,,
14172084,,,
14793527,,,
30747288,,,
28492979,,,
2696156,,,
17525925,,,
11407916,,,
30181744,,,
3229585,,,
27645260,,,
5456952,,,
28541555,,,
177741,,,
9570811,,,
8608263,,,
1373475,,,
22123631,,,
13611982,,,
21678052,,,
32144568,,,
22508943,,,
6499947,,,
34064859,,,
15283053,,,
33010244,,,
364835,,,
31409517,,,
12212206,,,
26199920,,,
8057871,,,
21855058,,,
2782511,,,
28659402,,,
306080,,,
29609032,,,
23398669,,,
21709370,,,
24470088,,,
9170249,,,
31359825,,,
23687703,,,
12575907,,,
12631172,,,
18648118,,,
399433,,,
19163528,,,
26257645,,,
24856664,,,
28744719,,,
3645005,,,
34037617,,,
2742956,,,
36476665,,,
8822210,,,
30955314,,,
32798069,,,
2134118,,,
14994019,,,
8555713,,,
9382558,,,
1004972,,,
1458752,,,
2118957,,,
20486222,,,
33935164,,,
3327237,,,
1346905,,,
25868462,,,
30797163,,,
16121670,,,
30525350,,,
19375301,,,
1106483,,,
21837152,,,
23051756,,,
32123715,,,
35614725,,,
21296221,,,
1090927,,,
11661820,,,
19232246,,,
33577260,,,
33792752,,,
1051820,,,
770104,,,
16038391,,,
34216319,,,
28374701,,,
17178335,,,
8078282,,,
1966825,,,
9918893,,,
33449172,,,
29848114,,,
7423185,,,
21683717,,,
1343973,,,
20434151,,,
1854000,,,
4567787,,,
18699834,,,
34985332,,,
2171678,,,
689969,,,
28940363,,,
15172647,,,
23688048,,,
34071781,,,
3643482,,,
3500651,,,
859101,,,
13333643,,,
5695707,,,
3833665,,,
20261265,,,
586740,,,
22889107,,,
6243417,,,
30878636,,,
33580822,,,
17199875,,,
18146373,,,
13910787,,,
23452645,,,
9324828,,,
6586523,,,
16148512,,,
11681107,,,
34394978,,,
31029216,,,
8515459,,,
15122431,,,
34426286,,,
34117197,,,
27739946,,,
18742453,,,
7846363,,,
8929083,,,
15908060,,,
610514,,,
26449936,,,
45568,,,
13325838,,,
33323507,,,
8138535,,,
35838638,,,
8597587,,,
23609189,,,
14469799,,,
586746,,,
23172401,,,
13953567,,,
31908504,,,
4208760,,,
18857800,,,
34764141,,,
3540323,,,
9854973,,,
13763482,,,
10311835,,,
1285869,,,
1731662,,,
34269989,,,
15574273,,,
9863190,,,
7184240,,,
24274803,,,
34967879,,,
12272935,,,
31655548,,,
19299407,,,
4536823,,,
25408157,,,
13491480,,,
29953410,,,
35368543,,,
15047154,,,
10256398,,,
34406989,,,
1556567,,,
25241827,,,
33726543,,,
21296294,,,
19097116,,,
27607162,,,
28075586,,,
31197106,,,
34953010,,,
19755229,,,
7571304,,,
26985757,,,
9890983,,,
31391884,,,
7987387,,,
26079176,,,
161460,,,
24105751,,,
213224,,,
16620916,,,
23057509,,,
3512994,,,
16908115,,,
26114902,,,
23658319,,,
22744827,,,
11862690,,,
28828130,,,
25496280,,,
24141616,,,
21361177,,,
76314,,,
18128024,,,
31970809,,,
11417210,,,
9127195,,,
23463285,,,
17455460,,,
5937490,,,
28558429,,,
14923004,,,
26227592,,,
35037554,,,
24037074,,,
7662318,,,
35005072,,,
9912076,,,
31967643,,,
14502344,,,
30725870,,,
28373663,,,
1020702,,,
31232031,,,
30472807,,,
18862965,,,
922077,,,
26898392,,,
31312249,,,
9912080,,,
7153190,,,
19409166,,,
3518591,,,
35003022,,,
27294000,,,
34119549,,,
26858630,,,
24244969,,,
10815153,,,
1770490,,,
31693866,,,
2127979,,,
18623684,,,
21351700,,,
29586685,,,
26615611,,,
1932260,,,
11058659,,,
18472241,,,
14965391,,,
28808691,,,
3652063,,,
15130405,,,
8863640,,,
1514063,,,
24227461,,,
33916866,,,
32113696,,,
7129864,,,
33918138,,,
28330173,,,
25724666,,,
29018885,,,
20676012,,,
26606602,,,
18153153,,,
19182579,,,
13697492,,,
2882942,,,
5343145,,,
11692875,,,
3823123,,,
21075791,,,
28366219,,,
33442164,,,
8227991,,,
6069135,,,
22277632,,,
14611324,,,
4409112,,,
25283667,,,
18703692,,,
19271269,,,
32456741,,,
19859820,,,
33477316,,,
34247405,,,
14492055,,,
9993647,,,
8282237,,,
9144986,,,
20904191,,,
24662068,,,
8355122,,,
33388233,,,
14404921,,,
21984615,,,
3987540,,,
33013965,,,
9908494,,,
11486825,,,
